timestamp,case_id,evidence_id,module,action,level,message,duration_ms
2026-08-21T04:34:29.144Z,CASE_09C3784530,EVID_00028,logo_detection,detected,INFO,brands=none,16.0
2026-08-21T04:34:29.146Z,CASE_09C3784530,EVID_00028,confidence_scoring,scored,INFO,score=81.1 level=VERY_HIGH components=5/6,0.0
2026-08-21T04:34:29.146Z,CASE_09C3784530,EVID_00028,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",81.4
2026-08-21T04:34:29.193Z,CASE_09C3784530,EVID_00029,phase1_pipeline,started,INFO,file=04_bank_statement.csv image=False,0.0
2026-08-21T04:34:29.196Z,CASE_09C3784530,EVID_00029,file_integrity,fingerprinted,INFO,sha256=d369d2801206a0cd... entropy=4.9688 magic=unknown duplicate=False,0.5
2026-08-21T04:34:29.199Z,CASE_09C3784530,EVID_00029,metadata_extraction,extracted,INFO,type=text notes=0 errors=0,0.7
2026-08-21T04:34:29.200Z,CASE_09C3784530,EVID_00029,confidence_scoring,scored,INFO,score=100.0 level=VERY_HIGH components=3/6,0.0
2026-08-21T04:34:29.200Z,CASE_09C3784530,EVID_00029,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'metadata'] failures=none",7.4
2026-08-21T04:34:29.272Z,CASE_09C3784530,EVID_00030,phase1_pipeline,started,INFO,file=05_complaint.txt image=False,0.0
2026-08-21T04:34:29.274Z,CASE_09C3784530,EVID_00030,file_integrity,fingerprinted,INFO,sha256=fe0602a81995e438... entropy=5.1116 magic=unknown duplicate=False,1.1
2026-08-21T04:34:29.276Z,CASE_09C3784530,EVID_00030,metadata_extraction,extracted,INFO,type=text notes=0 errors=0,0.1
2026-08-21T04:34:29.277Z,CASE_09C3784530,EVID_00030,confidence_scoring,scored,INFO,score=100.0 level=VERY_HIGH components=3/6,0.0
2026-08-21T04:34:29.277Z,CASE_09C3784530,EVID_00030,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'metadata'] failures=none",5.2
2026-08-21T04:45:22.593Z,CASE_137B13D47D,EVID_00031,phase1_pipeline,started,INFO,file=plain.txt image=False,0.0
2026-08-21T04:45:22.597Z,CASE_137B13D47D,EVID_00031,file_integrity,fingerprinted,INFO,sha256=b66c2dde55cb1ed3... entropy=3.9695 magic=unknown duplicate=False,3.3
2026-08-21T04:45:22.598Z,CASE_137B13D47D,EVID_00031,metadata_extraction,extracted,INFO,type=text notes=0 errors=0,0.1
2026-08-21T04:45:22.599Z,CASE_137B13D47D,EVID_00031,confidence_scoring,scored,INFO,score=100.0 level=VERY_HIGH components=3/6,0.0
2026-08-21T04:45:22.599Z,CASE_137B13D47D,EVID_00031,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'metadata'] failures=none",6.8
2026-08-21T04:45:26.518Z,CASE_137B13D47D,EVID_00032,phase1_pipeline,started,INFO,file=tiny_blank.png image=True,0.0
2026-08-21T04:45:26.520Z,CASE_137B13D47D,EVID_00032,file_integrity,fingerprinted,INFO,sha256=0a82d46b32a151b0... entropy=4.6271 magic=PNG image duplicate=False,0.7
2026-08-21T04:45:26.522Z,CASE_137B13D47D,EVID_00032,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,0.7
2026-08-21T04:45:26.525Z,CASE_137B13D47D,EVID_00032,quality_assessment,assessed,INFO,score=29.3 grade=POOR expected_ocr=40.9%,2.1
2026-08-21T04:45:26.552Z,CASE_137B13D47D,EVID_00032,forgery_detection,analyzed,INFO,score=0.0 risk=LOW status=LIKELY_AUTHENTIC,26.0
2026-08-21T04:45:26.556Z,CASE_137B13D47D,EVID_00032,logo_detection,detected,INFO,brands=none,2.8
2026-08-21T04:45:26.557Z,CASE_137B13D47D,EVID_00032,confidence_scoring,scored,INFO,score=79.8 level=HIGH components=5/6,0.0
2026-08-21T04:45:26.558Z,CASE_137B13D47D,EVID_00032,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",39.5
2026-08-21T04:46:07.793Z,CASE_137B13D47D,EVID_00033,phase1_pipeline,started,INFO,file=notanimage.jpg image=True,0.0
2026-08-21T04:46:07.797Z,CASE_137B13D47D,EVID_00033,file_integrity,fingerprinted,INFO,sha256=0887087e5b54fa4c... entropy=7.9378 magic=unknown duplicate=False,1.1
2026-08-21T04:46:07.802Z,CASE_137B13D47D,EVID_00033,metadata_extraction,extracted,INFO,type=image notes=1 errors=1,4.6
2026-08-21T04:46:07.803Z,CASE_137B13D47D,EVID_00033,phase1_pipeline,image_load,ERROR,Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00033__6fde6088__notanimage.jpg': cannot identify image file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00033__6fde6088__notanimage.jpg',0.0
2026-08-21T04:46:07.804Z,CASE_137B13D47D,EVID_00033,confidence_scoring,scored,INFO,score=27.5 level=LOW components=3/6,0.0
2026-08-21T04:46:07.804Z,CASE_137B13D47D,EVID_00033,phase1_pipeline,completed,WARNING,"analyses=['confidence', 'fingerprint', 'metadata'] failures=[""image_load: Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00033__6fde6088__notanimage.jpg': cannot identify image file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00033__6fde6088__notanimage.jpg'""]",11.6
